id,trainNumber,ocpRef,name,trackRef,track,ref,name.1,dir,arrival,departure,minimalTime,ocpType,ref.1,code,stopPostRef,Unnamed: 16,Unnamed: 17,Train 1 Number,Train 2 Number,Train 1 Station,Train 2 Station,Conflict Track,Train 1 Time,Train 2 Time,Train 1 Row,Train 2 Row,Conflict Direction,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
tp_6_6300_D10_2025_1199,6322,nON_Ste,Steeles,,,stON_NmkSub_0_ON_Ste_0,T1,down,,22:03:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nON_SniS,Snider South,,,stON_NmkSub_0_ON_SniS_0,T1,down,,22:04:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,4,Freight Customer N-4,,,stON_NmkSub_0_N-4_0,T1,down,,22:05:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nA297_x0020_FRT_x0020_N5,Freight Customer N-5,,,stON_NmkSub_0_A297_x0020_FRT_x0020_N5_0,T1,down,,22:05:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,5,CN2b_N-5 Turnaround,,,stON_NmkSub_0_CN_2b_N-5_0,T1,down,,22:05:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,3,Freight Customer N-1&N-3,,,stON_NmkSub_0_N-1_N-3_0,T1,down,,22:05:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nON_ChsJct,Chesswood Freight Customers,,,stON_NmkSub_0_ON_ChsJct_0,T1,down,,22:05:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nON_DvpSt,Downsview Park Station,st_ON_DvpSt_2,T1,stON_NmkSub_0_ON_DvpSt_0,T1,down,22:06:42,22:07:42,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nON_CalSt,Caledonia Station,st_ON_CalSt_1,T1,stON_NmkSub_0_ON_CalSt_0,T1,down,,22:13:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nON_InnCo,Innis,,,stON_NmkSub_0_ON_InnCo_0,T1,down,,22:15:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nON_BllSt,Bloor-Lansdowne Station,st_ON_BllSt_1,T1,stON_NmkSub_0_ON_BllSt_0,T1,down,,22:18:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nON_LanAve,Lansdowne Avenue,,,stON_WesSub_0_ON_LanAve_1,T2,down,,22:19:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nON_PkdJct,Parkdale Junction,,,stON_WesSub_0_ON_PkdJct_1,T2,down,,22:19:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nON_LivSt,King-Liberty Station,st_ON_LivSt_2,T2,stON_WesSub_0_ON_LivSt_0,WN T1,down,,22:20:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nON_BthItl,Bathurst St. Interlocking,,,stON_WesSub_0_ON_BthItl_0,C1,down,,22:22:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1199,6322,nON_UniSt,Union Station,st_ON_UniSt_6,6,,,,22:25:54,,PT3M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_AurSt,Aurora Station,st_ON_AurSt_1,T1,stON_NmkSub_0_ON_AurSt_0,T1,down,,22:35:12,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nA957_x0020_FRT_x0020_N8,Freight Customer N-8,,,stON_NmkSub_0_A957_x0020_FRT_x0020_N8_0,T1,down,,22:42:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_ClvHN,Clearview Heights N,,,stON_NmkSub_0_ON_ClvHN_0,T1,down,,22:43:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_KicSt,King City Station,st_ON_KicSt_1,T1,stON_NmkSub_0_ON_KicSt_0,T1,down,22:45:06,22:46:06,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_KirJct,Kirby Road,,,stON_NmkSub_0_ON_KirJct_0,T1,down,,22:49:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_KirSt,Kirby Station,st_ON_KirSt_1,T1,stON_NmkSub_0_ON_KirSt_0,T1,down,,22:49:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nA955_x0020_FRT_x0020_N7,Freight Customer N-7,,,stON_NmkSub_0_A955_x0020_FRT_x0020_N7_0,T1,down,,22:50:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nA840_x0020_FRT_x0020_N6,Freight Customer N-6,,,stON_NmkSub_0_A840_x0020_FRT_x0020_N6_0,T1,down,,22:51:18,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_MapJct,Maple Co,,,stON_NmkSub_0_ON_MapJct_0,T1,down,,22:51:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_Tes,Teston,,,stON_NmkSub_0_ON_Tes_0,T1,down,,22:51:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_MapSt,Maple Station,st_ON_MapSt_1,T1,stON_NmkSub_0_ON_MapSt_0,T1,down,22:52:24,22:53:24,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_Rid,Ridgefield,,,stON_NmkSub_0_ON_Rid_0,T1,down,,22:55:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_RthSt,Rutherford Station,st_ON_RthSt_1,T1,stON_NmkSub_0_ON_RthSt_0,T1,down,22:56:24,22:57:24,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_SniN,Snider North Turnback,,,stON_NmkSub_0_ON_SniN_0,T1,down,,23:00:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_Ste,Steeles,,,stON_NmkSub_0_ON_Ste_0,T1,down,,23:03:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_SniS,Snider South,,,stON_NmkSub_0_ON_SniS_0,T1,down,,23:04:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,4,Freight Customer N-4,,,stON_NmkSub_0_N-4_0,T1,down,,23:05:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nA297_x0020_FRT_x0020_N5,Freight Customer N-5,,,stON_NmkSub_0_A297_x0020_FRT_x0020_N5_0,T1,down,,23:05:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,5,CN2b_N-5 Turnaround,,,stON_NmkSub_0_CN_2b_N-5_0,T1,down,,23:05:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,3,Freight Customer N-1&N-3,,,stON_NmkSub_0_N-1_N-3_0,T1,down,,23:05:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_ChsJct,Chesswood Freight Customers,,,stON_NmkSub_0_ON_ChsJct_0,T1,down,,23:05:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_DvpSt,Downsview Park Station,st_ON_DvpSt_2,T1,stON_NmkSub_0_ON_DvpSt_0,T1,down,23:06:42,23:07:42,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_CalSt,Caledonia Station,st_ON_CalSt_1,T1,stON_NmkSub_0_ON_CalSt_0,T1,down,,23:13:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_InnCo,Innis,,,stON_NmkSub_0_ON_InnCo_0,T1,down,,23:15:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_BllSt,Bloor-Lansdowne Station,st_ON_BllSt_1,T1,stON_NmkSub_0_ON_BllSt_0,T1,down,,23:18:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_LanAve,Lansdowne Avenue,,,stON_WesSub_0_ON_LanAve_1,T2,down,,23:19:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_PkdJct,Parkdale Junction,,,stON_WesSub_0_ON_PkdJct_1,T2,down,,23:19:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_LivSt,King-Liberty Station,st_ON_LivSt_2,T2,stON_WesSub_0_ON_LivSt_0,WN T1,down,,23:20:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_BthItl,Bathurst St. Interlocking,,,stON_WesSub_0_ON_BthItl_0,C1,down,,23:22:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1201,6324,nON_UniSt,Union Station,st_ON_UniSt_6,6,,,,23:25:54,,PT3M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_AurSt,Aurora Station,st_ON_AurSt_1,T1,stON_NmkSub_0_ON_AurSt_0,T1,down,,23:35:12,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nA957_x0020_FRT_x0020_N8,Freight Customer N-8,,,stON_NmkSub_0_A957_x0020_FRT_x0020_N8_0,T1,down,,23:42:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_ClvHN,Clearview Heights N,,,stON_NmkSub_0_ON_ClvHN_0,T1,down,,23:43:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_KicSt,King City Station,st_ON_KicSt_1,T1,stON_NmkSub_0_ON_KicSt_0,T1,down,23:45:06,23:46:06,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_KirJct,Kirby Road,,,stON_NmkSub_0_ON_KirJct_0,T1,down,,23:49:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_KirSt,Kirby Station,st_ON_KirSt_1,T1,stON_NmkSub_0_ON_KirSt_0,T1,down,,23:49:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nA955_x0020_FRT_x0020_N7,Freight Customer N-7,,,stON_NmkSub_0_A955_x0020_FRT_x0020_N7_0,T1,down,,23:50:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nA840_x0020_FRT_x0020_N6,Freight Customer N-6,,,stON_NmkSub_0_A840_x0020_FRT_x0020_N6_0,T1,down,,23:51:18,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_MapJct,Maple Co,,,stON_NmkSub_0_ON_MapJct_0,T1,down,,23:51:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_Tes,Teston,,,stON_NmkSub_0_ON_Tes_0,T1,down,,23:51:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_MapSt,Maple Station,st_ON_MapSt_1,T1,stON_NmkSub_0_ON_MapSt_0,T1,down,23:52:24,23:53:24,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_Rid,Ridgefield,,,stON_NmkSub_0_ON_Rid_0,T1,down,,23:55:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_RthSt,Rutherford Station,st_ON_RthSt_1,T1,stON_NmkSub_0_ON_RthSt_0,T1,down,23:56:24,23:57:24,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_SniN,Snider North Turnback,,,stON_NmkSub_0_ON_SniN_0,T1,down,,00:00:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_Ste,Steeles,,,stON_NmkSub_0_ON_Ste_0,T1,down,,00:03:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_SniS,Snider South,,,stON_NmkSub_0_ON_SniS_0,T1,down,,00:04:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,4,Freight Customer N-4,,,stON_NmkSub_0_N-4_0,T1,down,,00:05:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nA297_x0020_FRT_x0020_N5,Freight Customer N-5,,,stON_NmkSub_0_A297_x0020_FRT_x0020_N5_0,T1,down,,00:05:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,5,CN2b_N-5 Turnaround,,,stON_NmkSub_0_CN_2b_N-5_0,T1,down,,00:05:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,3,Freight Customer N-1&N-3,,,stON_NmkSub_0_N-1_N-3_0,T1,down,,00:05:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_ChsJct,Chesswood Freight Customers,,,stON_NmkSub_0_ON_ChsJct_0,T1,down,,00:05:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_DvpSt,Downsview Park Station,st_ON_DvpSt_2,T1,stON_NmkSub_0_ON_DvpSt_0,T1,down,00:06:42,00:07:42,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_CalSt,Caledonia Station,st_ON_CalSt_1,T1,stON_NmkSub_0_ON_CalSt_0,T1,down,,00:13:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_InnCo,Innis,,,stON_NmkSub_0_ON_InnCo_0,T1,down,,00:15:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_BllSt,Bloor-Lansdowne Station,st_ON_BllSt_1,T1,stON_NmkSub_0_ON_BllSt_0,T1,down,,00:18:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_LanAve,Lansdowne Avenue,,,stON_WesSub_0_ON_LanAve_1,T2,down,,00:19:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_PkdJct,Parkdale Junction,,,stON_WesSub_0_ON_PkdJct_1,T2,down,,00:19:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_LivSt,King-Liberty Station,st_ON_LivSt_2,T2,stON_WesSub_0_ON_LivSt_0,WN T1,down,,00:20:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_BthItl,Bathurst St. Interlocking,,,stON_WesSub_0_ON_BthItl_0,C1,down,,00:22:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6300_D10_2025_1203,6326,nON_UniSt,Union Station,st_ON_UniSt_6,6,,,,00:25:54,,PT3M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_UniSt,Union Station,st_ON_UniSt_5,5,stON_WesSub_0_ON_BthItl_0,C1,up,,09:32:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_BthItl,Bathurst St. Interlocking,,,stON_WesSub_0_ON_LivSt_0,WN T1,up,,09:37:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_LivSt,King-Liberty Station,st_ON_LivSt_2,T2,stON_WesSub_0_ON_PkdJct_1,T2,up,,09:38:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_PkdJct,Parkdale Junction,,,stON_WesSub_0_ON_LanAve_1,T2,up,,09:39:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_LanAve,Lansdowne Avenue,,,stON_NmkSub_0_ON_BllSt_0,T1,up,,09:39:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_BllSt,Bloor-Lansdowne Station,st_ON_BllSt_1,T1,stON_NmkSub_0_ON_InnCo_0,T1,up,,09:40:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_InnCo,Innis,,,stON_NmkSub_0_ON_CalSt_0,T1,up,,09:43:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_CalSt,Caledonia Station,st_ON_CalSt_1,T1,stON_NmkSub_0_ON_DvpSt_0,T1,up,,09:45:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_DvpSt,Downsview Park Station,st_ON_DvpSt_2,T1,stON_NmkSub_0_ON_ChsJct_0,T1,up,09:51:18,09:52:18,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_ChsJct,Chesswood Freight Customers,,,stON_NmkSub_0_N-1_N-3_0,T1,up,,09:53:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,3,Freight Customer N-1&N-3,,,stON_NmkSub_0_CN_2b_N-5_0,T1,up,,09:54:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,5,CN2b_N-5 Turnaround,,,stON_NmkSub_0_A297_x0020_FRT_x0020_N5_0,T1,up,,09:54:24,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nA297_x0020_FRT_x0020_N5,Freight Customer N-5,,,stON_NmkSub_0_N-4_0,T1,up,,09:54:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,4,Freight Customer N-4,,,stON_NmkSub_0_ON_SniS_0,T1,up,,09:54:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_SniS,Snider South,,,stON_NmkSub_0_ON_Ste_1,T2,up,,09:54:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_Ste,Steeles,,,stON_NmkSub_0_ON_SniN_1,T2,up,,09:55:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_SniN,Snider North Turnback,,,stON_NmkSub_0_ON_RthSt_1,T2,up,,09:57:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_RthSt,Rutherford Station,st_ON_RthSt_1,T1,stON_NmkSub_0_ON_Rid_0,T1,up,10:01:00,10:02:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_Rid,Ridgefield,,,stON_NmkSub_0_ON_MapSt_0,T1,up,,10:04:18,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_MapSt,Maple Station,st_ON_MapSt_1,T1,stON_NmkSub_0_ON_Tes_0,T1,up,10:06:06,10:07:06,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_Tes,Teston,,,stON_NmkSub_0_ON_MapJct_0,T1,up,,10:08:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_MapJct,Maple Co,,,stON_NmkSub_0_A840_x0020_FRT_x0020_N6_0,T1,up,,10:08:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nA840_x0020_FRT_x0020_N6,Freight Customer N-6,,,stON_NmkSub_0_A955_x0020_FRT_x0020_N7_0,T1,up,,10:09:24,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nA955_x0020_FRT_x0020_N7,Freight Customer N-7,,,stON_NmkSub_0_ON_KirSt_0,T1,up,,10:10:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_KirSt,Kirby Station,st_ON_KirSt_1,T1,stON_NmkSub_0_ON_KirJct_0,T1,up,,10:11:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_KirJct,Kirby Road,,,stON_NmkSub_0_ON_KicSt_0,T1,up,,10:11:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_KicSt,King City Station,st_ON_KicSt_1,T1,stON_NmkSub_0_ON_ClvHN_0,T1,up,10:14:54,10:15:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_ClvHN,Clearview Heights N,,,stON_NmkSub_0_A957_x0020_FRT_x0020_N8_0,T1,up,,10:18:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nA957_x0020_FRT_x0020_N8,Freight Customer N-8,,,stON_NmkSub_0_ON_AurSt_0,T1,up,,10:18:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1206,6305,nON_AurSt,Aurora Station,st_ON_AurSt_1,T1,,,,10:25:12,,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_UniSt,Union Station,st_ON_UniSt_5,5,stON_WesSub_0_ON_BthItl_0,C1,up,,10:32:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_BthItl,Bathurst St. Interlocking,,,stON_WesSub_0_ON_LivSt_0,WN T1,up,,10:37:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_LivSt,King-Liberty Station,st_ON_LivSt_2,T2,stON_WesSub_0_ON_PkdJct_1,T2,up,,10:38:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_PkdJct,Parkdale Junction,,,stON_WesSub_0_ON_LanAve_1,T2,up,,10:39:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_LanAve,Lansdowne Avenue,,,stON_NmkSub_0_ON_BllSt_0,T1,up,,10:39:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_BllSt,Bloor-Lansdowne Station,st_ON_BllSt_1,T1,stON_NmkSub_0_ON_InnCo_0,T1,up,,10:40:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_InnCo,Innis,,,stON_NmkSub_0_ON_CalSt_0,T1,up,,10:43:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_CalSt,Caledonia Station,st_ON_CalSt_1,T1,stON_NmkSub_0_ON_DvpSt_0,T1,up,,10:45:48,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_DvpSt,Downsview Park Station,st_ON_DvpSt_2,T1,stON_NmkSub_0_ON_ChsJct_0,T1,up,10:51:18,10:52:18,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_ChsJct,Chesswood Freight Customers,,,stON_NmkSub_0_N-1_N-3_0,T1,up,,10:53:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,3,Freight Customer N-1&N-3,,,stON_NmkSub_0_CN_2b_N-5_0,T1,up,,10:54:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,5,CN2b_N-5 Turnaround,,,stON_NmkSub_0_A297_x0020_FRT_x0020_N5_0,T1,up,,10:54:24,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nA297_x0020_FRT_x0020_N5,Freight Customer N-5,,,stON_NmkSub_0_N-4_0,T1,up,,10:54:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,4,Freight Customer N-4,,,stON_NmkSub_0_ON_SniS_0,T1,up,,10:54:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_SniS,Snider South,,,stON_NmkSub_0_ON_Ste_1,T2,up,,10:54:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_Ste,Steeles,,,stON_NmkSub_0_ON_SniN_1,T2,up,,10:55:30,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_SniN,Snider North Turnback,,,stON_NmkSub_0_ON_RthSt_1,T2,up,,10:57:42,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_RthSt,Rutherford Station,st_ON_RthSt_1,T1,stON_NmkSub_0_ON_Rid_0,T1,up,11:01:00,11:02:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_6_6301_D10_2025_1208,6309,nON_Rid,Ridgefield,,,stON_NmkSub_0_ON_MapSt_0,T1,up,,11:04:18,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
